"Nombre d'incendies suivant les critères de sélection : 2541"
"Critères de sélection =>";"Date de première alerte, de : 2025-01-01 00:00:00";"Date de première alerte, jusqu'à : 2025-12-31 23:59:00";"France entière";"Type de feu : F"
Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Type de peuplement";Nature;"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Précision de la donnée"
2025;7250;"2B";"2B201";"Pancheraccia";"2025-08-23 16:00:00";1000;0;1000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;20933;"44";"44041";"La Chevrolière";"2025-08-23 16:32:00";60000;60000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13789;"67";"67353";"Obersteinbach";"2025-08-23 16:38:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7103;"26";"26006";"Allex";"2025-08-23 16:59:00";800;800;0;0;0;0;;;;;"Estimées";"2";"Malveillance";"Non";;;;""
2025;7211;"08";"08218";"Les Hautes-Rivières";"2025-08-23 18:33:00";30;30;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;20935;"44";"44182";"Saint-Michel-Chef-Chef";"2025-08-23 18:59:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20296;"17";"17385";"Saint-Pierre-d'Oléron";"2025-08-23 19:12:00";4782;2580;;2202;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;11660;"2A";"2A017";"Appietto";"2025-08-23 19:55:00";10000;0;10000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;11659;"2A";"2A017";"Appietto";"2025-08-23 19:55:00";10;0;10;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;20297;"17";"17052";"Boisredon";"2025-08-23 23:40:00";4895;4895;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;7488;"13";"13001";"Aix-en-Provence";"2025-08-24 00:31:00";1;1;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8697;"83";"83091";"Pierrefeu-du-Var";"2025-08-24 00:53:00";1702;1702;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (particulier)";"Non";;;;""
2025;15148;"60";"60241";"Fontaine-Chaalis";"2025-08-24 04:17:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15785;"33";"33478";"Saint-Seurin-sur-l'Isle";"2025-08-24 10:22:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18881;"38";"38472";"Sarcenas";"2025-08-24 11:39:00";1;1;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;7140;"34";"34037";"Boujan-sur-Libron";"2025-08-24 12:25:00";4536;0;4536;0;0;0;;;;;"Mesurées";"1";;"Non";;;;""
2025;7139;"34";"34043";"Buzignargues";"2025-08-24 13:07:00";464;0;464;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;9551;"29";"29008";"Beuzec-Cap-Sizun";"2025-08-24 13:48:00";30000;30000;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;7255;"2B";"2B185";"Oletta";"2025-08-24 14:02:00";30000;0;30000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;9416;"56";"56260";"Vannes";"2025-08-24 14:59:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9553;"29";"29289";"Trégarvan";"2025-08-24 15:18:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;20259;"16";"16097";"Val-de-Cognac";"2025-08-24 15:26:00";12000;10000;;2000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10879;"15";"15149";"Paulhenc";"2025-08-24 15:50:00";50;50;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;7257;"2B";"2B096";"Corte";"2025-08-24 16:04:00";10;0;10;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;7120;"31";"31337";"Melles";"2025-08-24 17:04:00";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18330;"24";"24479";"Saint-Pardoux-la-Rivière";"2025-08-24 17:31:00";10000;1000;;9000;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7997;"11";"11150";"Fontiers-Cabardès";"2025-08-24 17:45:00";1500;100;0;0;1400;0;;;;;"Mesurées";"3";"Accidentelle";"Non";;;;""
2025;17523;"30";"30169";"Milhaud";"2025-08-24 18:16:00";263;263;0;;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;9836;"04";"04033";"Ubaye-Serre-Ponçon";"2025-08-24 19:48:00";15;15;0;0;0;0;;;;;"Estimées";;;;;;;"Données partielles ou non valides"
2025;9384;"56";"56260";"Vannes";"2025-08-24 20:22:00";150;150;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7492;"13";"13009";"La Barben";"2025-08-24 20:40:00";300;300;0;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10602;"74";"74281";"Thonon-les-Bains";"2025-08-24 21:25:00";20;20;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;9555;"29";"29266";"Saint-Thégonnec Loc-Eguiner";"2025-08-24 21:32:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7134;"34";"34118";"Guzargues";"2025-08-24 22:13:00";583;0;583;0;0;0;;;;;"Mesurées";"4";"Accidentelle";"Non";;;;""
2025;16730;"32";"32079";"Castelnau d'Auzan Labarrère";"2025-08-24 22:37:00";7000;7000;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;18532;"40";"40157";"Lit-et-Mixe";"2025-08-25 09:27:00";1;1;;0;0;0;;;;;"Mesurées";;;"Non";0;0;0;""
2025;18603;"40";"40310";"Soustons";"2025-08-25 11:53:00";8895;8895;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;21794;"48";"48095";"Mende";"2025-08-25 11:55:00";20;0;20;0;0;0;;;;;"Estimées";;"Accidentelle";;;;;"Données partielles ou non valides"
2025;7493;"13";"13019";"Cabriès";"2025-08-25 13:32:00";10;10;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;17525;"30";"30206";"Poulx";"2025-08-25 14:45:00";424;424;0;;0;0;;;;;"Mesurées";;"Malveillance";"Non";0;0;0;""
2025;8224;"34";"34071";"Ceilhes-et-Rocozels";"2025-08-25 15:18:00";11164;11164;0;0;0;0;;;;;"Mesurées";"4";"Malveillance";"Non";;;;""
2025;12722;"49";"49221";"Mouliherne";"2025-08-25 15:28:00";50000;50000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9386;"56";"56075";"Guer";"2025-08-25 17:36:00";16000;16000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15913;"33";"33334";"Portets";"2025-08-25 20:10:00";200;200;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;12747;"73";"73027";"Ayn";"2025-08-25 20:24:00";300;300;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;15794;"33";"33026";"Balizac";"2025-08-25 22:26:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15795;"33";"33248";"Listrac-Médoc";"2025-08-26 05:10:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;7295;"76";"76142";"Brémontier-Merval";"2025-08-26 11:13:00";1200;1200;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;9387;"56";"56105";"Lanvénégen";"2025-08-26 12:08:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11558;"41";"41256";"Theillay";"2025-08-26 12:31:00";2000;2000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11666;"2A";"2A272";"Sartène";"2025-08-26 12:53:00";2000;0;2000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;9977;"04";"04178";"Saint-Étienne-les-Orgues";"2025-08-26 13:12:00";543;543;0;0;0;0;;;;;"Mesurées";;;;;;;"Données partielles ou non valides"
2025;9559;"29";"29169";"Plogonnec";"2025-08-26 13:33:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9560;"29";"29080";"Hôpital-Camfrout";"2025-08-26 14:51:00";300;300;;0;0;0;;;;;"Estimées";;"Accidentelle";"Oui";0;1;0;""
2025;8793;"01";"01017";"Argis";"2025-08-26 14:54:00";20000;20000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;15796;"33";"33165";"Fargues-Saint-Hilaire";"2025-08-26 14:56:00";200;50;;150;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;11663;"2A";"2A048";"Calcatoggio";"2025-08-26 15:11:00";16000;0;16000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;11662;"2A";"2A048";"Calcatoggio";"2025-08-26 15:11:00";2000;0;2000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;11665;"2A";"2A048";"Calcatoggio";"2025-08-26 15:11:00";6000;0;6000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;11664;"2A";"2A017";"Appietto";"2025-08-26 15:11:00";1;0;1;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;13344;"976";"97606";"Chirongui";"2025-08-26 15:11:00";12600;1000;;0;11600;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8700;"83";"83096";"Pourcieux";"2025-08-26 15:26:00";32389;32389;0;0;0;0;;;;;"Mesurées";"5";"Accidentelle";"Non";;;;""
2025;15991;"33";"33056";"Blanquefort";"2025-08-26 15:34:00";28000;28000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;19277;"07";"07201";"Ruoms";"2025-08-26 17:25:00";25000;24900;100;0;0;0;;;;;"Estimées";"2";"Malveillance";"Non";;;;""
2025;10605;"74";"74281";"Thonon-les-Bains";"2025-08-26 19:25:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;8123;"58";"58185";"Moux-en-Morvan";"2025-08-26 20:51:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9419;"56";"56260";"Vannes";"2025-08-26 20:53:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18893;"38";"38515";"Trept";"2025-08-27 00:06:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;9389;"56";"56261";"La Vraie-Croix";"2025-08-27 11:00:00";150;150;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22126;"07";"07084";"Eclassan";"2025-08-27 13:11:00";50;0;50;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";0;0;0;""
2025;10098;"13";"13071";"Les Pennes-Mirabeau";"2025-08-27 14:13:00";10;10;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;10880;"15";"15095";"Laroquevieille";"2025-08-27 14:23:00";1500;1500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;17533;"30";"30267";"Saint-Jean-de-Serres";"2025-08-27 14:40:00";31482;0;10000;21482;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;7509;"26";"26086";"Châtillon-en-Diois";"2025-08-27 15:07:00";124300;124300;0;0;0;0;;;;;"Estimées";"5";"Accidentelle";"Non";;;;""
2025;13748;"976";"97603";"Bandrele";"2025-08-27 16:04:00";162400;142000;;0;20400;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8670;"08";"08408";"Sécheval";"2025-08-27 16:18:00";60;60;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;22315;"14";"14516";"Potigny";"2025-08-27 17:50:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8311;"2B";"2B177";"Noceta";"2025-08-27 23:48:00";50;0;50;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;8314;"2B";"2B341";"Venaco";"2025-08-28 00:10:00";30;0;30;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;11668;"2A";"2A090";"Coggia";"2025-08-28 01:22:00";30000;0;30000;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;8077;"71";"71276";"Marcilly-la-Gueurce";"2025-08-28 06:40:00";5;5;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;11669;"2A";"2A001";"Afa";"2025-08-28 11:00:00";21000;0;21000;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;9391;"56";"56130";"Merlevenez";"2025-08-28 11:32:00";20;20;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10102;"13";"13005";"Aubagne";"2025-08-28 11:42:00";3;3;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;11670;"2A";"2A272";"Sartène";"2025-08-28 12:33:00";25000;0;25000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;15806;"33";"33097";"Carcans";"2025-08-28 12:40:00";1300;1300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;22128;"07";"07023";"Balazuc";"2025-08-28 12:55:00";10;0;10;0;0;0;;;;;"Estimées";"1";"Accidentelle";"Non";0;0;0;""
2025;21964;"23";"23087";"Fresselines";"2025-08-28 13:16:00";500;500;;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";0;0;0;""
2025;11605;"41";"41229";"Saint-Romain-sur-Cher";"2025-08-28 14:31:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10606;"74";"74309";"Viry";"2025-08-28 15:25:00";1;1;;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;18280;"24";"24417";"Saint-Germain-des-Prés";"2025-08-28 16:13:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8315;"2B";"2B069";"Casabianca";"2025-08-28 17:00:00";6000;0;6000;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;20148;"16";"16349";"Sainte-Sévère";"2025-08-28 17:13:52";1000;1000;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;15802;"33";"33290";"Montagne";"2025-08-28 19:57:00";500;500;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10104;"13";"13005";"Aubagne";"2025-08-28 21:23:00";5;5;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;8323;"06";"06037";"Caussols";"2025-08-29 11:03:00";48446;5200;29400;13800;0;46;;;;;"Mesurées";;"Naturelle";"Non";;;;""
2025;9562;"29";"29014";"Botsorhel";"2025-08-29 19:07:00";400;400;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8322;"06";"06097";"Pierrefeu";"2025-08-29 19:09:00";300;0;300;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8317;"2B";"2B185";"Oletta";"2025-08-30 12:44:00";345000;0;345000;0;0;0;;;;;"Estimées";"1";"Involontaire (particulier)";"Non";;;;""
2025;8211;"34";"34249";"Saint-Drézéry";"2025-08-30 14:00:00";14051;14051;0;0;0;0;;;;;"Mesurées";"4";"Involontaire (particulier)";"Non";;;;""
2025;10107;"13";"13040";"Fuveau";"2025-08-30 14:56:00";200;200;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;10112;"13";"13098";"Saint-Mitre-les-Remparts";"2025-08-31 08:49:00";10;10;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;13811;"67";"67437";"Saverne";"2025-08-31 09:40:00";4;4;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;10113;"13";"13103";"Salon-de-Provence";"2025-08-31 11:40:00";40;40;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;8707;"83";"83077";"Méounes-lès-Montrieux";"2025-08-31 13:50:00";71;71;0;0;0;0;;;;;"Mesurées";"5";"Accidentelle";"Non";;;;""
2025;10115;"13";"13063";"Miramas";"2025-08-31 14:25:00";10;10;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8676;"08";"08289";"Messincourt";"2025-08-31 14:27:00";20;20;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8201;"05";"05008";"Aspremont";"2025-08-31 14:58:00";15;0;15;0;0;0;;;;;"Estimées";"1";"Accidentelle";"Non";;;;""
2025;8227;"12";"12025";"Belmont-sur-Rance";"2025-08-31 16:57:00";8000;8000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;10117;"13";"13082";"Rognes";"2025-08-31 18:18:00";10;10;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;8324;"06";"06039";"Châteauneuf-Villevieille";"2025-09-01 17:36:00";377;377;0;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8640;"2B";"2B341";"Venaco";"2025-09-01 20:39:00";100;0;100;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;8642;"2B";"2B341";"Venaco";"2025-09-01 20:50:00";200;0;200;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;15804;"33";"33056";"Blanquefort";"2025-09-01 21:28:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8798;"06";"06069";"Grasse";"2025-09-02 10:40:00";50;0;50;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;11482;"2A";"2A362";"Zonza";"2025-09-02 15:23:00";150;0;150;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;13747;"976";"97617";"Tsingoni";"2025-09-02 16:05:00";29200;29200;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;10119;"13";"13103";"Salon-de-Provence";"2025-09-02 17:59:00";50;50;0;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8710;"83";"83033";"Carnoules";"2025-09-02 20:21:00";4;2;2;0;0;0;;;;;"Estimées";"5";"Accidentelle";"Non";;;;""
2025;8757;"83";"83116";"Saint-Maximin-la-Sainte-Baume";"2025-09-03 12:24:00";300;300;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (particulier)";"Non";;;;""
2025;8782;"34";"34274";"Saint-Martin-de-Londres";"2025-09-03 14:17:00";512;0;512;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;8847;"83";"83141";"Trans-en-Provence";"2025-09-03 17:31:00";7983;7983;0;0;0;0;;;;;"Mesurées";"5";"Involontaire (travaux)";"Non";;;;""
2025;21796;"48";"48038";"Bel-Air-Val-d'Ance";"2025-09-04 02:13:00";5;0;5;0;0;0;;;;;"Estimées";"1";"Naturelle";;;;;"Données partielles ou non valides"
2025;8588;"43";"43015";"Auvers";"2025-09-04 12:33:00";1;1;;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;11483;"2A";"2A118";"Fozzano";"2025-09-04 13:42:00";500;0;500;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;13904;"90";"90037";"Éloie";"2025-09-04 17:38:00";10;10;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;13750;"976";"97610";"Koungou";"2025-09-05 13:14:00";112000;68000;;0;44000;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";;;;""
2025;8799;"06";"06069";"Grasse";"2025-09-05 13:45:00";300;0;300;0;0;0;;;;;"Estimées";;"Involontaire (particulier)";"Non";;;;""
2025;8818;"2B";"2B046";"Cagnano";"2025-09-05 14:35:00";30000;20000;10000;0;0;0;;;;;"Estimées";"2";"Malveillance";"Non";;;;""
2025;10123;"13";"13056";"Martigues";"2025-09-05 15:14:00";2000;2000;0;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";;;;""
2025;11484;"2A";"2A017";"Appietto";"2025-09-05 16:28:00";11000;0;11000;0;0;0;;;;;"Mesurées";;"Malveillance";"Non";;;;""
2025;10124;"13";"13022";"Cassis";"2025-09-05 16:39:00";645;645;0;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";;;;""
2025;9392;"56";"56240";"Sarzeau";"2025-09-05 20:40:00";10;10;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9115;"83";"83069";"Hyères";"2025-09-05 20:45:00";5;0;5;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;22270;"14";"14391";"Maisons";"2025-09-05 21:55:00";5;5;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8800;"06";"06120";"Saint-Étienne-de-Tinée";"2025-09-06 09:43:00";50;0;50;0;0;0;;;;;"Estimées";;"Naturelle";"Non";;;;""
2025;12219;"56";"56251";"Theix-Noyalo";"2025-09-06 10:10:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8819;"2B";"2B292";"Sant'Andréa-di-Bozio";"2025-09-06 13:43:00";30000;0;30000;0;0;0;;;;;"Estimées";"1";"Malveillance";"Non";;;;""
2025;8764;"34";"34179";"Murviel-lès-Montpellier";"2025-09-06 13:50:00";13042;0;13042;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;8857;"34";"34183";"Nissan-lez-Enserune";"2025-09-06 14:35:00";12132;0;12132;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;8763;"34";"34120";"Jacou";"2025-09-06 15:49:00";867;0;867;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;11342;"72";"72306";"Saint-Ouen-en-Belin";"2025-09-06 16:35:00";10;5;;5;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18536;"40";"40163";"Lüe";"2025-09-06 16:52:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;9393;"56";"56118";"Locmiquélic";"2025-09-06 17:26:00";3000;3000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;18537;"40";"40279";"Saint-Paul-lès-Dax";"2025-09-06 18:43:00";300;300;;0;0;0;;;;;"Estimées";;;"Non";0;0;0;""
2025;10958;"57";"57642";"Scy-Chazelles";"2025-09-06 19:28:51";200;200;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;18538;"40";"40217";"Parentis-en-Born";"2025-09-07 01:30:00";3200;3200;;0;0;0;;;;;"Mesurées";;"Involontaire (particulier)";"Non";0;0;0;""
2025;18219;"24";"24479";"Saint-Pardoux-la-Rivière";"2025-09-07 10:04:00";800;800;;0;0;0;;;;;"Estimées";;"Involontaire (travaux)";"Non";0;0;0;""
2025;9422;"83";"83107";"Roquebrune-sur-Argens";"2025-09-07 11:29:00";5;0;5;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9296;"83";"83107";"Roquebrune-sur-Argens";"2025-09-07 11:29:00";30000;0;30000;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;11485;"2A";"2A001";"Afa";"2025-09-07 12:20:00";1500;0;1500;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;8821;"2B";"2B105";"Erbajolo";"2025-09-07 15:00:00";50;0;50;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;11057;"35";"35176";"Guipry-Messac";"2025-09-07 16:12:00";12821;12821;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;20313;"17";"17110";"Clérac";"2025-09-07 19:07:00";10060;10060;;0;0;0;;;;;"Mesurées";;;"Non";;;;""
2025;9421;"83";"83107";"Roquebrune-sur-Argens";"2025-09-07 19:51:00";2;2;0;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;9295;"83";"83001";"Les Adrets-de-l'Estérel";"2025-09-07 21:11:00";100;100;0;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;9297;"83";"83099";"Puget-sur-Argens";"2025-09-08 13:19:00";10000;10000;0;0;0;0;;;;;"Estimées";"5";"Involontaire (travaux)";"Non";;;;""
2025;15813;"33";"33182";"Gauriac";"2025-09-08 13:29:00";100;100;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;11556;"41";"41232";"Salbris";"2025-09-08 16:54:00";10000;10000;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;21797;"48";"48010";"Auroux";"2025-09-08 18:30:00";20;0;20;0;0;0;;;;;"Estimées";"1";;;;;;"Données partielles ou non valides"
2025;9336;"83";"83107";"Roquebrune-sur-Argens";"2025-09-09 07:31:00";1;0;1;0;0;0;;;;;"Estimées";"3";"Accidentelle";"Non";;;;""
2025;20298;"17";"17074";"Bussac-Forêt";"2025-09-09 09:16:00";855;855;;0;0;0;;;;;"Mesurées";;"Accidentelle";"Non";0;0;0;""
2025;8930;"06";"06034";"Castagniers";"2025-09-09 12:27:00";100;0;100;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;9337;"83";"83107";"Roquebrune-sur-Argens";"2025-09-09 21:51:00";100;0;100;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;15815;"33";"33417";"Sainte-Hélène";"2025-09-10 07:20:00";4000;4000;;0;0;0;;;;;"Estimées";;"Malveillance";"Non";;;;""
2025;9012;"34";"34086";"Courniou";"2025-09-10 16:50:00";1003;1003;0;0;0;0;;;;;"Mesurées";"3";;"Non";;;;""
2025;9424;"83";"83107";"Roquebrune-sur-Argens";"2025-09-11 07:51:00";5;0;5;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;21857;"35";"35211";"Paimpont";"2025-09-11 12:22:00";50;50;;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;8931;"06";"06107";"La Roque-en-Provence";"2025-09-11 14:05:00";1000;0;1000;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9356;"83";"83031";"Le Cannet-des-Maures";"2025-09-11 15:04:00";100;0;100;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;9423;"83";"83118";"Saint-Raphaël";"2025-09-11 18:08:00";2;0;2;0;0;0;;;;;"Mesurées";"1";"Accidentelle";"Non";;;;""
2025;13753;"976";"97601";"Acoua";"2025-09-11 18:11:00";44000;44000;;0;0;0;;;;;"Mesurées";;"Involontaire (travaux)";"Non";;;;""
2025;8938;"06";"06015";"Berre-les-Alpes";"2025-09-11 18:56:00";150;0;150;0;0;0;;;;;"Estimées";;;"Non";;;;""
2025;9338;"83";"83086";"Le Muy";"2025-09-11 20:51:00";200;0;200;0;0;0;;;;;"Estimées";"1";;"Non";;;;""
2025;9035;"2B";"2B020";"Aregno";"2025-09-12 06:21:00";5000;0;5000;0;0;0;;;;;"Estimées";;"Accidentelle";"Non";;;;""
2025;8940;"06";"06157";"Vence";"2025-09-12 11:46:00";19100;12500;6600;0;0;0;;;;;"Mesurées";"1";"Malveillance";"Non";;;;""
2025;9342;"83";"83107";"Roquebrune-sur-Argens";"2025-09-12 13:01:00";10;0;10;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
2025;9341;"83";"83050";"Draguignan";"2025-09-12 14:04:00";300;0;300;0;0;0;;;;;"Estimées";"5";;"Non";;;;""
